[2025-02-13T14:01:38.937+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-01T17:00:00+00:00 [queued]>
[2025-02-13T14:01:38.950+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-01T17:00:00+00:00 [queued]>
[2025-02-13T14:01:38.950+0000] {taskinstance.py:1359} INFO - Starting attempt 4 of 4
[2025-02-13T14:01:38.968+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-02-01 17:00:00+00:00
[2025-02-13T14:01:38.976+0000] {standard_task_runner.py:57} INFO - Started process 5651 to run task
[2025-02-13T14:01:38.980+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-02-01T17:00:00+00:00', '--job-id', '144', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp3ul6vfop']
[2025-02-13T14:01:38.983+0000] {standard_task_runner.py:85} INFO - Job 144: Subtask generate_txn_fact_data
[2025-02-13T14:01:39.052+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-02-01T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-13T14:01:39.148+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-01T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='4' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-01T17:00:00+00:00'
[2025-02-13T14:01:39.152+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:39.153+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-13T14:01:39.154+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:39.257+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-13T14:01:39.257+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-13T14:01:39.263+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1733234499262, 'account_id': 'A00839', 'customer_id': 'C00946', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00887', 'transaction_amount': 6420.41, 'exchange_rate': 1.4611}
[2025-02-13T14:01:39.265+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1712584899265, 'account_id': 'A00739', 'customer_id': 'C00340', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00304', 'transaction_amount': 2337.35, 'exchange_rate': 0.5498}
[2025-02-13T14:01:39.267+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1715349699267, 'account_id': 'A00386', 'customer_id': 'C00873', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00793', 'transaction_amount': 8132.11, 'exchange_rate': 1.4286}
[2025-02-13T14:01:39.270+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1708005699269, 'account_id': 'A00514', 'customer_id': 'C00560', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00565', 'transaction_amount': 8771.25, 'exchange_rate': 0.5253}
[2025-02-13T14:01:39.271+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1735480899271, 'account_id': 'A00221', 'customer_id': 'C00630', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00836', 'transaction_amount': 9925.98, 'exchange_rate': 1.4803}
[2025-02-13T14:01:39.272+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:39.274+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1719237699274, 'account_id': 'A00191', 'customer_id': 'C00387', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00496', 'transaction_amount': 9084.53, 'exchange_rate': 1.1386}
[2025-02-13T14:01:39.275+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:39.277+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1729778499277, 'account_id': 'A00187', 'customer_id': 'C00218', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_amount': 2161.66, 'exchange_rate': 1.1138}
[2025-02-13T14:01:39.278+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.6', 9092)]>: Closing connection. 
[2025-02-13T14:01:39.281+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1722175299280, 'account_id': 'A00888', 'customer_id': 'C00383', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00958', 'transaction_amount': 5482.79, 'exchange_rate': 0.6544}
