[2025-02-13T14:01:38.888+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-29T17:00:00+00:00 [queued]>
[2025-02-13T14:01:38.898+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-29T17:00:00+00:00 [queued]>
[2025-02-13T14:01:38.899+0000] {taskinstance.py:1359} INFO - Starting attempt 4 of 4
[2025-02-13T14:01:38.915+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-29 17:00:00+00:00
[2025-02-13T14:01:38.924+0000] {standard_task_runner.py:57} INFO - Started process 5649 to run task
[2025-02-13T14:01:38.927+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-29T17:00:00+00:00', '--job-id', '142', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmprwpk56q8']
[2025-02-13T14:01:38.931+0000] {standard_task_runner.py:85} INFO - Job 142: Subtask generate_txn_fact_data
[2025-02-13T14:01:38.997+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-29T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-13T14:01:39.097+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-29T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='4' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-29T17:00:00+00:00'
[2025-02-13T14:01:39.102+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:39.102+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-13T14:01:39.103+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:39.206+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-13T14:01:39.207+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-13T14:01:39.213+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1714744899211, 'account_id': 'A00858', 'customer_id': 'C00714', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00131', 'transaction_amount': 9640.04, 'exchange_rate': 1.3553}
[2025-02-13T14:01:39.216+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1728396099216, 'account_id': 'A00919', 'customer_id': 'C00483', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00043', 'transaction_amount': 3097.5, 'exchange_rate': 0.7401}
[2025-02-13T14:01:39.217+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.6', 9092) IPv4]
[2025-02-13T14:01:39.219+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1736604099218, 'account_id': 'A00502', 'customer_id': 'C00357', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00836', 'transaction_amount': 4906.35, 'exchange_rate': 0.5242}
[2025-02-13T14:01:39.222+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1739282499221, 'account_id': 'A00268', 'customer_id': 'C00182', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00599', 'transaction_amount': 9065.89, 'exchange_rate': 0.7926}
[2025-02-13T14:01:39.222+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.6', 9092)]>: Connection complete.
[2025-02-13T14:01:39.224+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1708783299224, 'account_id': 'A00183', 'customer_id': 'C00831', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00390', 'transaction_amount': 207.83, 'exchange_rate': 0.8374}
[2025-02-13T14:01:39.225+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.6', 9092)]>: Closing connection. 
[2025-02-13T14:01:39.227+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1710079299227, 'account_id': 'A00249', 'customer_id': 'C00552', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00877', 'transaction_amount': 1784.05, 'exchange_rate': 0.6232}
[2025-02-13T14:01:39.230+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1717596099230, 'account_id': 'A00469', 'customer_id': 'C00571', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00807', 'transaction_amount': 7863.03, 'exchange_rate': 1.2161}
[2025-02-13T14:01:39.232+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1713103299231, 'account_id': 'A00222', 'customer_id': 'C00009', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00309', 'transaction_amount': 374.07, 'exchange_rate': 1.3372}
